10000271.SH,true,上证50ETF1512C2.7,2015/6/29,2015/12/23,2.7,10000,178,2015/6/29
10000272.SH,false,上证50ETF1512P2.6,2015/6/29,2015/12/23,2.6,10000,178,2015/6/29
10000273.SH,false,上证50ETF1512P2.65,2015/6/29,2015/12/23,2.65,10000,178,2015/6/29
10000274.SH,false,上证50ETF1512P2.7,2015/6/29,2015/12/23,2.7,10000,178,2015/6/29
10000275.SH,true,上证50ETF1507C2.55,2015/6/30,2015/7/22,2.55,10000,23,2015/6/30
10000276.SH,false,上证50ETF1507P2.55,2015/6/30,2015/7/22,2.55,10000,23,2015/6/30
10000277.SH,true,上证50ETF1508C2.55,2015/6/30,2015/8/26,2.55,10000,58,2015/6/30
10000278.SH,false,上证50ETF1508P2.55,2015/6/30,2015/8/26,2.55,10000,58,2015/6/30
10000279.SH,true,上证50ETF1512C2.55,2015/6/30,2015/12/23,2.55,10000,177,2015/6/30
10000280.SH,false,上证50ETF1512P2.55,2015/6/30,2015/12/23,2.55,10000,177,2015/6/30
10000281.SH,true,上证50ETF1507C2.5,2015/7/6,2015/7/22,2.5,10000,17,2015/7/6
10000282.SH,false,上证50ETF1507P2.5,2015/7/6,2015/7/22,2.5,10000,17,2015/7/6
10000283.SH,true,上证50ETF1508C2.5,2015/7/6,2015/8/26,2.5,10000,52,2015/7/6
10000284.SH,false,上证50ETF1508P2.5,2015/7/6,2015/8/26,2.5,10000,52,2015/7/6
10000285.SH,true,上证50ETF1512C2.5,2015/7/6,2015/12/23,2.5,10000,171,2015/7/6
10000286.SH,false,上证50ETF1512P2.5,2015/7/6,2015/12/23,2.5,10000,171,2015/7/6
10000287.SH,true,上证50ETF1603C2.65,2015/7/23,2016/3/23,2.65,10000,245,2015/7/23
10000288.SH,true,上证50ETF1603C2.7,2015/7/23,2016/3/23,2.7,10000,245,2015/7/23
10000289.SH,true,上证50ETF1603C2.75,2015/7/23,2016/3/23,2.75,10000,245,2015/7/23
10000290.SH,true,上证50ETF1603C2.8,2015/7/23,2016/3/23,2.8,10000,245,2015/7/23
10000291.SH,true,上证50ETF1603C2.85,2015/7/23,2016/3/23,2.85,10000,245,2015/7/23
10000292.SH,false,上证50ETF1603P2.65,2015/7/23,2016/3/23,2.65,10000,245,2015/7/23
10000293.SH,false,上证50ETF1603P2.7,2015/7/23,2016/3/23,2.7,10000,245,2015/7/23
10000294.SH,false,上证50ETF1603P2.75,2015/7/23,2016/3/23,2.75,10000,245,2015/7/23
10000295.SH,false,上证50ETF1603P2.8,2015/7/23,2016/3/23,2.8,10000,245,2015/7/23
10000296.SH,false,上证50ETF1603P2.85,2015/7/23,2016/3/23,2.85,10000,245,2015/7/23
10000297.SH,true,上证50ETF1603C2.9,2015/7/24,2016/3/23,2.9,10000,244,2015/7/24
10000298.SH,false,上证50ETF1603P2.9,2015/7/24,2016/3/23,2.9,10000,244,2015/7/24
10000299.SH,true,上证50ETF1508C2.4,2015/7/28,2015/8/26,2.4,10000,30,2015/7/28
10000300.SH,true,上证50ETF1508C2.45,2015/7/28,2015/8/26,2.45,10000,30,2015/7/28
10000301.SH,false,上证50ETF1508P2.4,2015/7/28,2015/8/26,2.4,10000,30,2015/7/28
10000302.SH,false,上证50ETF1508P2.45,2015/7/28,2015/8/26,2.45,10000,30,2015/7/28
10000303.SH,true,上证50ETF1512C2.4,2015/7/28,2015/12/23,2.4,10000,149,2015/7/28
10000304.SH,true,上证50ETF1512C2.45,2015/7/28,2015/12/23,2.45,10000,149,2015/7/28
10000305.SH,false,上证50ETF1512P2.4,2015/7/28,2015/12/23,2.4,10000,149,2015/7/28
10000306.SH,false,上证50ETF1512P2.45,2015/7/28,2015/12/23,2.45,10000,149,2015/7/28
10000307.SH,true,上证50ETF1603C2.4,2015/7/28,2016/3/23,2.4,10000,240,2015/7/28
10000308.SH,true,上证50ETF1603C2.45,2015/7/28,2016/3/23,2.45,10000,240,2015/7/28
10000309.SH,true,上证50ETF1603C2.5,2015/7/28,2016/3/23,2.5,10000,240,2015/7/28
10000310.SH,true,上证50ETF1603C2.55,2015/7/28,2016/3/23,2.55,10000,240,2015/7/28
10000311.SH,true,上证50ETF1603C2.6,2015/7/28,2016/3/23,2.6,10000,240,2015/7/28
10000312.SH,false,上证50ETF1603P2.4,2015/7/28,2016/3/23,2.4,10000,240,2015/7/28
10000313.SH,false,上证50ETF1603P2.45,2015/7/28,2016/3/23,2.45,10000,240,2015/7/28
10000314.SH,false,上证50ETF1603P2.5,2015/7/28,2016/3/23,2.5,10000,240,2015/7/28
10000315.SH,false,上证50ETF1603P2.55,2015/7/28,2016/3/23,2.55,10000,240,2015/7/28
10000316.SH,false,上证50ETF1603P2.6,2015/7/28,2016/3/23,2.6,10000,240,2015/7/28
10000317.SH,true,上证50ETF1508C2.35,2015/7/31,2015/8/26,2.35,10000,27,2015/7/31
10000318.SH,false,上证50ETF1508P2.35,2015/7/31,2015/8/26,2.35,10000,27,2015/7/31
10000319.SH,true,上证50ETF1512C2.35,2015/7/31,2015/12/23,2.35,10000,146,2015/7/31
10000320.SH,false,上证50ETF1512P2.35,2015/7/31,2015/12/23,2.35,10000,146,2015/7/31
10000321.SH,true,上证50ETF1603C2.35,2015/7/31,2016/3/23,2.35,10000,237,2015/7/31
10000322.SH,false,上证50ETF1603P2.35,2015/7/31,2016/3/23,2.35,10000,237,2015/7/31
10000323.SH,true,上证50ETF1508C2.3,2015/8/19,2015/8/26,2.3,10000,8,2015/8/19
10000324.SH,false,上证50ETF1508P2.3,2015/8/19,2015/8/26,2.3,10000,8,2015/8/19
10000325.SH,true,上证50ETF1512C2.3,2015/8/19,2015/12/23,2.3,10000,127,2015/8/19
10000326.SH,false,上证50ETF1512P2.3,2015/8/19,2015/12/23,2.3,10000,127,2015/8/19
10000327.SH,true,上证50ETF1603C2.3,2015/8/19,2016/3/23,2.3,10000,218,2015/8/19
10000328.SH,false,上证50ETF1603P2.3,2015/8/19,2016/3/23,2.3,10000,218,2015/8/19
10000329.SH,true,上证50ETF1508C2.25,2015/8/21,2015/8/26,2.25,10000,6,2015/8/21
10000330.SH,false,上证50ETF1508P2.25,2015/8/21,2015/8/26,2.25,10000,6,2015/8/21
10000331.SH,true,上证50ETF1512C2.25,2015/8/21,2015/12/23,2.25,10000,125,2015/8/21
10000332.SH,false,上证50ETF1512P2.25,2015/8/21,2015/12/23,2.25,10000,125,2015/8/21
10000333.SH,true,上证50ETF1603C2.25,2015/8/21,2016/3/23,2.25,10000,216,2015/8/21
10000334.SH,false,上证50ETF1603P2.25,2015/8/21,2016/3/23,2.25,10000,216,2015/8/21
10000335.SH,true,上证50ETF1508C2.15,2015/8/24,2015/8/26,2.15,10000,3,2015/8/24
10000336.SH,true,上证50ETF1508C2.2,2015/8/24,2015/8/26,2.2,10000,3,2015/8/24
10000337.SH,false,上证50ETF1508P2.15,2015/8/24,2015/8/26,2.15,10000,3,2015/8/24
10000338.SH,false,上证50ETF1508P2.2,2015/8/24,2015/8/26,2.2,10000,3,2015/8/24
10000339.SH,true,上证50ETF1509C2.15,2015/8/24,2015/9/23,2.15,10000,31,2015/8/24
10000340.SH,false,上证50ETF1509P2.15,2015/8/24,2015/9/23,2.15,10000,31,2015/8/24
10000341.SH,true,上证50ETF1512C2.15,2015/8/24,2015/12/23,2.15,10000,122,2015/8/24
10000342.SH,true,上证50ETF1512C2.2,2015/8/24,2015/12/23,2.2,10000,122,2015/8/24
10000343.SH,false,上证50ETF1512P2.15,2015/8/24,2015/12/23,2.15,10000,122,2015/8/24
10000344.SH,false,上证50ETF1512P2.2,2015/8/24,2015/12/23,2.2,10000,122,2015/8/24
10000345.SH,true,上证50ETF1603C2.15,2015/8/24,2016/3/23,2.15,10000,213,2015/8/24
10000346.SH,true,上证50ETF1603C2.2,2015/8/24,2016/3/23,2.2,10000,213,2015/8/24
10000347.SH,false,上证50ETF1603P2.15,2015/8/24,2016/3/23,2.15,10000,213,2015/8/24
10000348.SH,false,上证50ETF1603P2.2,2015/8/24,2016/3/23,2.2,10000,213,2015/8/24
10000349.SH,true,上证50ETF1508C1.95,2015/8/25,2015/8/26,1.95,10000,2,2015/8/25
10000350.SH,true,上证50ETF1508C2,2015/8/25,2015/8/26,2,10000,2,2015/8/25
10000351.SH,true,上证50ETF1508C2.05,2015/8/25,2015/8/26,2.05,10000,2,2015/8/25
10000352.SH,true,上证50ETF1508C2.1,2015/8/25,2015/8/26,2.1,10000,2,2015/8/25
10000353.SH,false,上证50ETF1508P1.95,2015/8/25,2015/8/26,1.95,10000,2,2015/8/25
10000354.SH,false,上证50ETF1508P2,2015/8/25,2015/8/26,2,10000,2,2015/8/25
10000355.SH,false,上证50ETF1508P2.05,2015/8/25,2015/8/26,2.05,10000,2,2015/8/25
10000356.SH,false,上证50ETF1508P2.1,2015/8/25,2015/8/26,2.1,10000,2,2015/8/25
10000357.SH,true,上证50ETF1509C1.95,2015/8/25,2015/9/23,1.95,10000,30,2015/8/25
10000358.SH,true,上证50ETF1509C2,2015/8/25,2015/9/23,2,10000,30,2015/8/25
10000359.SH,true,上证50ETF1509C2.05,2015/8/25,2015/9/23,2.05,10000,30,2015/8/25
10000360.SH,true,上证50ETF1509C2.1,2015/8/25,2015/9/23,2.1,10000,30,2015/8/25
10000361.SH,false,上证50ETF1509P1.95,2015/8/25,2015/9/23,1.95,10000,30,2015/8/25
10000362.SH,false,上证50ETF1509P2,2015/8/25,2015/9/23,2,10000,30,2015/8/25
10000363.SH,false,上证50ETF1509P2.05,2015/8/25,2015/9/23,2.05,10000,30,2015/8/25
10000364.SH,false,上证50ETF1509P2.1,2015/8/25,2015/9/23,2.1,10000,30,2015/8/25
10000365.SH,true,上证50ETF1512C1.95,2015/8/25,2015/12/23,1.95,10000,121,2015/8/25
10000366.SH,true,上证50ETF1512C2,2015/8/25,2015/12/23,2,10000,121,2015/8/25
10000367.SH,true,上证50ETF1512C2.05,2015/8/25,2015/12/23,2.05,10000,121,2015/8/25
10000368.SH,true,上证50ETF1512C2.1,2015/8/25,2015/12/23,2.1,10000,121,2015/8/25
10000369.SH,false,上证50ETF1512P1.95,2015/8/25,2015/12/23,1.95,10000,121,2015/8/25
10000370.SH,false,上证50ETF1512P2,2015/8/25,2015/12/23,2,10000,121,2015/8/25
10000371.SH,false,上证50ETF1512P2.05,2015/8/25,2015/12/23,2.05,10000,121,2015/8/25
10000372.SH,false,上证50ETF1512P2.1,2015/8/25,2015/12/23,2.1,10000,121,2015/8/25
10000373.SH,true,上证50ETF1603C1.95,2015/8/25,2016/3/23,1.95,10000,212,2015/8/25
10000374.SH,true,上证50ETF1603C2,2015/8/25,2016/3/23,2,10000,212,2015/8/25
10000375.SH,true,上证50ETF1603C2.05,2015/8/25,2016/3/23,2.05,10000,212,2015/8/25
10000376.SH,true,上证50ETF1603C2.1,2015/8/25,2016/3/23,2.1,10000,212,2015/8/25
10000377.SH,false,上证50ETF1603P1.95,2015/8/25,2016/3/23,1.95,10000,212,2015/8/25
10000378.SH,false,上证50ETF1603P2,2015/8/25,2016/3/23,2,10000,212,2015/8/25
10000379.SH,false,上证50ETF1603P2.05,2015/8/25,2016/3/23,2.05,10000,212,2015/8/25
10000380.SH,false,上证50ETF1603P2.1,2015/8/25,2016/3/23,2.1,10000,212,2015/8/25
10000381.SH,true,上证50ETF1508C1.8,2015/8/26,2015/8/26,1.8,10000,1,2015/8/26
10000382.SH,true,上证50ETF1508C1.85,2015/8/26,2015/8/26,1.85,10000,1,2015/8/26
10000383.SH,true,上证50ETF1508C1.9,2015/8/26,2015/8/26,1.9,10000,1,2015/8/26
10000384.SH,false,上证50ETF1508P1.8,2015/8/26,2015/8/26,1.8,10000,1,2015/8/26
10000385.SH,false,上证50ETF1508P1.85,2015/8/26,2015/8/26,1.85,10000,1,2015/8/26
10000386.SH,false,上证50ETF1508P1.9,2015/8/26,2015/8/26,1.9,10000,1,2015/8/26
10000387.SH,true,上证50ETF1509C1.8,2015/8/26,2015/9/23,1.8,10000,29,2015/8/26
10000388.SH,true,上证50ETF1509C1.85,2015/8/26,2015/9/23,1.85,10000,29,2015/8/26
10000389.SH,true,上证50ETF1509C1.9,2015/8/26,2015/9/23,1.9,10000,29,2015/8/26
10000390.SH,false,上证50ETF1509P1.8,2015/8/26,2015/9/23,1.8,10000,29,2015/8/26
10000391.SH,false,上证50ETF1509P1.85,2015/8/26,2015/9/23,1.85,10000,29,2015/8/26
10000392.SH,false,上证50ETF1509P1.9,2015/8/26,2015/9/23,1.9,10000,29,2015/8/26
10000393.SH,true,上证50ETF1512C1.8,2015/8/26,2015/12/23,1.8,10000,120,2015/8/26
10000394.SH,true,上证50ETF1512C1.85,2015/8/26,2015/12/23,1.85,10000,120,2015/8/26
10000395.SH,true,上证50ETF1512C1.9,2015/8/26,2015/12/23,1.9,10000,120,2015/8/26
10000396.SH,false,上证50ETF1512P1.8,2015/8/26,2015/12/23,1.8,10000,120,2015/8/26
10000397.SH,false,上证50ETF1512P1.85,2015/8/26,2015/12/23,1.85,10000,120,2015/8/26
10000398.SH,false,上证50ETF1512P1.9,2015/8/26,2015/12/23,1.9,10000,120,2015/8/26
10000399.SH,true,上证50ETF1603C1.8,2015/8/26,2016/3/23,1.8,10000,211,2015/8/26
10000400.SH,true,上证50ETF1603C1.85,2015/8/26,2016/3/23,1.85,10000,211,2015/8/26
10000401.SH,true,上证50ETF1603C1.9,2015/8/26,2016/3/23,1.9,10000,211,2015/8/26
10000402.SH,false,上证50ETF1603P1.8,2015/8/26,2016/3/23,1.8,10000,211,2015/8/26
10000403.SH,false,上证50ETF1603P1.85,2015/8/26,2016/3/23,1.85,10000,211,2015/8/26
10000404.SH,false,上证50ETF1603P1.9,2015/8/26,2016/3/23,1.9,10000,211,2015/8/26
10000405.SH,true,上证50ETF1510C1.85,2015/8/27,2015/10/28,1.85,10000,63,2015/8/27
10000406.SH,true,上证50ETF1510C1.9,2015/8/27,2015/10/28,1.9,10000,63,2015/8/27
10000407.SH,true,上证50ETF1510C1.95,2015/8/27,2015/10/28,1.95,10000,63,2015/8/27
10000408.SH,true,上证50ETF1510C2,2015/8/27,2015/10/28,2,10000,63,2015/8/27
10000409.SH,true,上证50ETF1510C2.05,2015/8/27,2015/10/28,2.05,10000,63,2015/8/27
10000410.SH,false,上证50ETF1510P1.85,2015/8/27,2015/10/28,1.85,10000,63,2015/8/27
10000411.SH,false,上证50ETF1510P1.9,2015/8/27,2015/10/28,1.9,10000,63,2015/8/27
10000412.SH,false,上证50ETF1510P1.95,2015/8/27,2015/10/28,1.95,10000,63,2015/8/27
10000413.SH,false,上证50ETF1510P2,2015/8/27,2015/10/28,2,10000,63,2015/8/27
10000414.SH,false,上证50ETF1510P2.05,2015/8/27,2015/10/28,2.05,10000,63,2015/8/27
10000415.SH,true,上证50ETF1510C2.1,2015/8/28,2015/10/28,2.1,10000,62,2015/8/28
10000416.SH,true,上证50ETF1510C2.15,2015/8/28,2015/10/28,2.15,10000,62,2015/8/28
10000417.SH,true,上证50ETF1510C2.2,2015/8/28,2015/10/28,2.2,10000,62,2015/8/28
10000418.SH,false,上证50ETF1510P2.1,2015/8/28,2015/10/28,2.1,10000,62,2015/8/28
10000419.SH,false,上证50ETF1510P2.15,2015/8/28,2015/10/28,2.15,10000,62,2015/8/28
10000420.SH,false,上证50ETF1510P2.2,2015/8/28,2015/10/28,2.2,10000,62,2015/8/28
10000421.SH,true,上证50ETF1510C2.25,2015/8/31,2015/10/28,2.25,10000,59,2015/8/31
10000422.SH,false,上证50ETF1510P2.25,2015/8/31,2015/10/28,2.25,10000,59,2015/8/31
10000423.SH,true,上证50ETF1510C2.3,2015/9/1,2015/10/28,2.3,10000,58,2015/9/1
10000424.SH,false,上证50ETF1510P2.3,2015/9/1,2015/10/28,2.3,10000,58,2015/9/1
10000425.SH,true,上证50ETF1510C2.35,2015/9/2,2015/10/28,2.35,10000,57,2015/9/2
10000426.SH,false,上证50ETF1510P2.35,2015/9/2,2015/10/28,2.35,10000,57,2015/9/2
10000427.SH,true,上证50ETF1511C2.1,2015/9/24,2015/11/25,2.1,10000,63,2015/9/24
10000428.SH,true,上证50ETF1511C2.15,2015/9/24,2015/11/25,2.15,10000,63,2015/9/24
10000429.SH,true,上证50ETF1511C2.2,2015/9/24,2015/11/25,2.2,10000,63,2015/9/24
10000430.SH,true,上证50ETF1511C2.25,2015/9/24,2015/11/25,2.25,10000,63,2015/9/24
10000431.SH,true,上证50ETF1511C2.3,2015/9/24,2015/11/25,2.3,10000,63,2015/9/24
10000432.SH,false,上证50ETF1511P2.1,2015/9/24,2015/11/25,2.1,10000,63,2015/9/24
10000433.SH,false,上证50ETF1511P2.15,2015/9/24,2015/11/25,2.15,10000,63,2015/9/24
10000434.SH,false,上证50ETF1511P2.2,2015/9/24,2015/11/25,2.2,10000,63,2015/9/24
10000435.SH,false,上证50ETF1511P2.25,2015/9/24,2015/11/25,2.25,10000,63,2015/9/24
10000436.SH,false,上证50ETF1511P2.3,2015/9/24,2015/11/25,2.3,10000,63,2015/9/24
10000437.SH,true,上证50ETF1511C2.05,2015/9/28,2015/11/25,2.05,10000,59,2015/9/28
10000438.SH,false,上证50ETF1511P2.05,2015/9/28,2015/11/25,2.05,10000,59,2015/9/28
10000439.SH,true,上证50ETF1510C2.4,2015/10/13,2015/10/28,2.4,10000,16,2015/10/13
10000440.SH,false,上证50ETF1510P2.4,2015/10/13,2015/10/28,2.4,10000,16,2015/10/13
10000441.SH,true,上证50ETF1511C2.35,2015/10/13,2015/11/25,2.35,10000,44,2015/10/13
10000442.SH,true,上证50ETF1511C2.4,2015/10/13,2015/11/25,2.4,10000,44,2015/10/13
10000443.SH,false,上证50ETF1511P2.35,2015/10/13,2015/11/25,2.35,10000,44,2015/10/13
10000444.SH,false,上证50ETF1511P2.4,2015/10/13,2015/11/25,2.4,10000,44,2015/10/13
10000445.SH,true,上证50ETF1510C2.45,2015/10/21,2015/10/28,2.45,10000,8,2015/10/21
10000446.SH,false,上证50ETF1510P2.45,2015/10/21,2015/10/28,2.45,10000,8,2015/10/21
10000447.SH,true,上证50ETF1511C2.45,2015/10/21,2015/11/25,2.45,10000,36,2015/10/21
10000448.SH,false,上证50ETF1511P2.45,2015/10/21,2015/11/25,2.45,10000,36,2015/10/21
10000449.SH,true,上证50ETF1606C2.2,2015/10/29,2016/6/22,2.2,10000,238,2015/10/29
10000450.SH,true,上证50ETF1606C2.25,2015/10/29,2016/6/22,2.25,10000,238,2015/10/29
10000451.SH,true,上证50ETF1606C2.3,2015/10/29,2016/6/22,2.3,10000,238,2015/10/29
10000452.SH,true,上证50ETF1606C2.35,2015/10/29,2016/6/22,2.35,10000,238,2015/10/29
10000453.SH,true,上证50ETF1606C2.4,2015/10/29,2016/6/22,2.4,10000,238,2015/10/29
10000454.SH,false,上证50ETF1606P2.2,2015/10/29,2016/6/22,2.2,10000,238,2015/10/29
10000455.SH,false,上证50ETF1606P2.25,2015/10/29,2016/6/22,2.25,10000,238,2015/10/29
10000456.SH,false,上证50ETF1606P2.3,2015/10/29,2016/6/22,2.3,10000,238,2015/10/29
10000457.SH,false,上证50ETF1606P2.35,2015/10/29,2016/6/22,2.35,10000,238,2015/10/29
10000458.SH,false,上证50ETF1606P2.4,2015/10/29,2016/6/22,2.4,10000,238,2015/10/29
10000459.SH,true,上证50ETF1606C2.15,2015/11/4,2016/6/22,2.15,10000,232,2015/11/4
10000460.SH,false,上证50ETF1606P2.15,2015/11/4,2016/6/22,2.15,10000,232,2015/11/4
10000461.SH,true,上证50ETF1511C2.5,2015/11/5,2015/11/25,2.5,10000,21,2015/11/5
10000462.SH,false,上证50ETF1511P2.5,2015/11/5,2015/11/25,2.5,10000,21,2015/11/5
10000463.SH,true,上证50ETF1606C2.45,2015/11/5,2016/6/22,2.45,10000,231,2015/11/5
10000464.SH,true,上证50ETF1606C2.5,2015/11/5,2016/6/22,2.5,10000,231,2015/11/5
10000465.SH,false,上证50ETF1606P2.45,2015/11/5,2016/6/22,2.45,10000,231,2015/11/5
10000466.SH,false,上证50ETF1606P2.5,2015/11/5,2016/6/22,2.5,10000,231,2015/11/5
10000467.SH,true,上证50ETF1511C2.55,2015/11/6,2015/11/25,2.55,10000,20,2015/11/6
10000468.SH,false,上证50ETF1511P2.55,2015/11/6,2015/11/25,2.55,10000,20,2015/11/6
10000469.SH,true,上证50ETF1606C2.55,2015/11/6,2016/6/22,2.55,10000,230,2015/11/6
10000470.SH,false,上证50ETF1606P2.55,2015/11/6,2016/6/22,2.55,10000,230,2015/11/6
10000471.SH,true,上证50ETF1511C2.6,2015/11/9,2015/11/25,2.6,10000,17,2015/11/9
10000472.SH,false,上证50ETF1511P2.6,2015/11/9,2015/11/25,2.6,10000,17,2015/11/9
10000473.SH,true,上证50ETF1606C2.6,2015/11/9,2016/6/22,2.6,10000,227,2015/11/9
10000474.SH,false,上证50ETF1606P2.6,2015/11/9,2016/6/22,2.6,10000,227,2015/11/9
10000475.SH,true,上证50ETF1511C2.65,2015/11/10,2015/11/25,2.65,10000,16,2015/11/10
10000476.SH,false,上证50ETF1511P2.65,2015/11/10,2015/11/25,2.65,10000,16,2015/11/10
10000477.SH,true,上证50ETF1606C2.65,2015/11/10,2016/6/22,2.65,10000,226,2015/11/10
10000478.SH,false,上证50ETF1606P2.65,2015/11/10,2016/6/22,2.65,10000,226,2015/11/10
10000479.SH,true,上证50ETF1601C2.35,2015/11/26,2016/1/27,2.35,10000,63,2015/11/26
10000480.SH,true,上证50ETF1601C2.4,2015/11/26,2016/1/27,2.4,10000,63,2015/11/26
10000481.SH,true,上证50ETF1601C2.45,2015/11/26,2016/1/27,2.45,10000,63,2015/11/26
10000482.SH,true,上证50ETF1601C2.5,2015/11/26,2016/1/27,2.5,10000,63,2015/11/26
10000483.SH,true,上证50ETF1601C2.55,2015/11/26,2016/1/27,2.55,10000,63,2015/11/26
10000484.SH,false,上证50ETF1601P2.35,2015/11/26,2016/1/27,2.35,10000,63,2015/11/26
10000485.SH,false,上证50ETF1601P2.4,2015/11/26,2016/1/27,2.4,10000,63,2015/11/26
10000486.SH,false,上证50ETF1601P2.45,2015/11/26,2016/1/27,2.45,10000,63,2015/11/26
10000487.SH,false,上证50ETF1601P2.5,2015/11/26,2016/1/27,2.5,10000,63,2015/11/26
10000488.SH,false,上证50ETF1601P2.55,2015/11/26,2016/1/27,2.55,10000,63,2015/11/26
10000489.SH,true,上证50ETF1601C2.2,2015/11/30,2016/1/27,2.2,10000,59,2015/11/30
10000490.SH,true,上证50ETF1601C2.25,2015/11/30,2016/1/27,2.25,10000,59,2015/11/30
10000491.SH,true,上证50ETF1601C2.3,2015/11/30,2016/1/27,2.3,10000,59,2015/11/30
10000492.SH,false,上证50ETF1601P2.2,2015/11/30,2016/1/27,2.2,10000,59,2015/11/30
10000493.SH,false,上证50ETF1601P2.25,2015/11/30,2016/1/27,2.25,10000,59,2015/11/30
10000494.SH,false,上证50ETF1601P2.3,2015/11/30,2016/1/27,2.3,10000,59,2015/11/30
10000495.SH,true,上证50ETF1601C2.6,2015/12/22,2016/1/27,2.6,10000,37,2015/12/22
10000496.SH,false,上证50ETF1601P2.6,2015/12/22,2016/1/27,2.6,10000,37,2015/12/22
10000497.SH,true,上证50ETF1602C2.4,2015/12/24,2016/2/24,2.4,10000,63,2015/12/24
10000498.SH,true,上证50ETF1602C2.45,2015/12/24,2016/2/24,2.45,10000,63,2015/12/24
10000499.SH,true,上证50ETF1602C2.5,2015/12/24,2016/2/24,2.5,10000,63,2015/12/24
10000500.SH,true,上证50ETF1602C2.55,2015/12/24,2016/2/24,2.55,10000,63,2015/12/24
10000501.SH,true,上证50ETF1602C2.6,2015/12/24,2016/2/24,2.6,10000,63,2015/12/24
10000502.SH,false,上证50ETF1602P2.4,2015/12/24,2016/2/24,2.4,10000,63,2015/12/24
10000503.SH,false,上证50ETF1602P2.45,2015/12/24,2016/2/24,2.45,10000,63,2015/12/24
10000504.SH,false,上证50ETF1602P2.5,2015/12/24,2016/2/24,2.5,10000,63,2015/12/24
10000505.SH,false,上证50ETF1602P2.55,2015/12/24,2016/2/24,2.55,10000,63,2015/12/24
10000506.SH,false,上证50ETF1602P2.6,2015/12/24,2016/2/24,2.6,10000,63,2015/12/24
10000507.SH,true,上证50ETF1602C2.3,2015/12/29,2016/2/24,2.3,10000,58,2015/12/29
10000508.SH,true,上证50ETF1602C2.35,2015/12/29,2016/2/24,2.35,10000,58,2015/12/29
10000509.SH,false,上证50ETF1602P2.3,2015/12/29,2016/2/24,2.3,10000,58,2015/12/29
10000510.SH,false,上证50ETF1602P2.35,2015/12/29,2016/2/24,2.35,10000,58,2015/12/29
10000511.SH,true,上证50ETF1602C2.2,2016/1/5,2016/2/24,2.2,10000,51,2016/1/5
10000512.SH,true,上证50ETF1602C2.25,2016/1/5,2016/2/24,2.25,10000,51,2016/1/5
10000513.SH,false,上证50ETF1602P2.2,2016/1/5,2016/2/24,2.2,10000,51,2016/1/5
10000514.SH,false,上证50ETF1602P2.25,2016/1/5,2016/2/24,2.25,10000,51,2016/1/5
10000515.SH,true,上证50ETF1601C2.1,2016/1/8,2016/1/27,2.1,10000,20,2016/1/8
10000516.SH,true,上证50ETF1601C2.15,2016/1/8,2016/1/27,2.15,10000,20,2016/1/8
10000517.SH,false,上证50ETF1601P2.1,2016/1/8,2016/1/27,2.1,10000,20,2016/1/8
10000518.SH,false,上证50ETF1601P2.15,2016/1/8,2016/1/27,2.15,10000,20,2016/1/8
10000519.SH,true,上证50ETF1602C2.1,2016/1/8,2016/2/24,2.1,10000,48,2016/1/8
10000520.SH,true,上证50ETF1602C2.15,2016/1/8,2016/2/24,2.15,10000,48,2016/1/8
10000521.SH,false,上证50ETF1602P2.1,2016/1/8,2016/2/24,2.1,10000,48,2016/1/8
10000522.SH,false,上证50ETF1602P2.15,2016/1/8,2016/2/24,2.15,10000,48,2016/1/8
10000523.SH,true,上证50ETF1606C2.1,2016/1/8,2016/6/22,2.1,10000,167,2016/1/8
10000524.SH,false,上证50ETF1606P2.1,2016/1/8,2016/6/22,2.1,10000,167,2016/1/8
10000525.SH,true,上证50ETF1601C2.05,2016/1/12,2016/1/27,2.05,10000,16,2016/1/12
10000526.SH,false,上证50ETF1601P2.05,2016/1/12,2016/1/27,2.05,10000,16,2016/1/12
10000527.SH,true,上证50ETF1602C2.05,2016/1/12,2016/2/24,2.05,10000,44,2016/1/12
10000528.SH,false,上证50ETF1602P2.05,2016/1/12,2016/2/24,2.05,10000,44,2016/1/12
10000529.SH,true,上证50ETF1606C2.05,2016/1/12,2016/6/22,2.05,10000,163,2016/1/12
10000530.SH,false,上证50ETF1606P2.05,2016/1/12,2016/6/22,2.05,10000,163,2016/1/12
10000531.SH,true,上证50ETF1601C2,2016/1/14,2016/1/27,2,10000,14,2016/1/14
10000532.SH,false,上证50ETF1601P2,2016/1/14,2016/1/27,2,10000,14,2016/1/14
10000533.SH,true,上证50ETF1602C2,2016/1/14,2016/2/24,2,10000,42,2016/1/14
10000534.SH,false,上证50ETF1602P2,2016/1/14,2016/2/24,2,10000,42,2016/1/14
10000535.SH,true,上证50ETF1606C2,2016/1/14,2016/6/22,2,10000,161,2016/1/14
10000536.SH,false,上证50ETF1606P2,2016/1/14,2016/6/22,2,10000,161,2016/1/14
10000537.SH,true,上证50ETF1601C1.95,2016/1/18,2016/1/27,1.95,10000,10,2016/1/18
10000538.SH,false,上证50ETF1601P1.95,2016/1/18,2016/1/27,1.95,10000,10,2016/1/18
10000539.SH,true,上证50ETF1602C1.95,2016/1/18,2016/2/24,1.95,10000,38,2016/1/18
10000540.SH,false,上证50ETF1602P1.95,2016/1/18,2016/2/24,1.95,10000,38,2016/1/18
